Unnamed: 0,dataset_id,id,acceptedNameUsage,acceptedNameUsageID,accessRights,aphiaid,areas,associatedMedia,associatedOccurrences,associatedOrganisms,associatedReferences,associatedSequences,associatedTaxa,basisOfRecord,bathymetry,bed,behavior,bibliographicCitation,brackish,caste,catalogNumber,class,classid,collectionCode,collectionID,continent,coordinatePrecision,coordinateUncertaintyInMeters,country,countryCode,county,cultivarEpithet,dataGeneralizations,datasetID,datasetName,dateIdentified,date_end,date_mid,date_start,date_year,day,decimalLatitude,decimalLongitude,degreeOfEstablishment,depth,disposition,division,divisionid,domain,domainid,dynamicProperties,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,endDayOfYear,establishmentMeans,eventDate,eventID,eventRemarks,eventTime,eventType,family,familyid,fieldNotes,fieldNumber,footprintSRS,footprintSpatialFit,footprintWKT,forma,formaid,formation,genericName,genus,genusid,geodeticDatum,geologicalContextID,georeferenceProtocol,georeferenceRemarks,georeferenceSources,georeferenceVerificationStatus,georeferencedBy,georeferencedDate,gigaclass,gigaclassid,group,hab,habitat,higherClassification,higherGeography,higherGeographyID,highestBiostratigraphicZone,identificationID,identificationQualifier,identificationReferences,identificationRemarks,identificationVerificationStatus,identifiedBy,identifiedByID,individualCount,informationWithheld,infraclass,infraclassid,infragenericEpithet,infrakingdom,infrakingdomid,infraorder,infraorderid,infraphylum,infraphylumid,infraspecificEpithet,institutionCode,institutionID,island,islandGroup,kingdom,kingdomid,language,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,license,lifeStage,lithostratigraphicTerms,locality,locationAccordingTo,locationID,locationRemarks,lowestBiostratigraphicZone,marine,materialEntityID,materialEntityRemarks,materialSampleID,maximumDepthInMeters,maximumDistanceAboveSurfaceInMeters,maximumElevationInMeters,megaclass,megaclassid,member,minimumDepthInMeters,minimumDistanceAboveSurfaceInMeters,minimumElevationInMeters,modified,month,municipality,nameAccordingTo,nameAccordingToID,namePublishedIn,namePublishedInID,namePublishedInYear,nomenclaturalCode,nomenclaturalStatus,occurrenceID,occurrenceRemarks,occurrenceStatus,order,orderid,organismID,organismName,organismQuantity,organismQuantityType,organismRemarks,organismScope,originalNameUsage,originalNameUsageID,otherCatalogNumbers,ownerInstitutionCode,parentEventID,parentNameUsage,parentNameUsageID,parvorder,parvorderid,parvphylum,parvphylumid,pathway,phylum,phylum_division,phylum_divisionid,phylumid,pointRadiusSpatialFit,preparations,previousIdentifications,recordNumber,recordedBy,recordedByID,redlist_category,references,reproductiveCondition,rightsHolder,sampleSizeUnit,sampleSizeValue,samplingEffort,samplingProtocol,scientificName,scientificNameAuthorship,scientificNameID,section,sectionid,sex,shoredistance,species,speciesid,specificEpithet,sss,sst,startDayOfYear,stateProvince,subclass,subclassid,subdivision,subdivisionid,subfamily,subfamilyid,subforma,subformaid,subgenus,subgenusid,subkingdom,subkingdomid,suborder,suborderid,subphylum,subphylum_subdivision,subphylum_subdivisionid,subphylumid,subsection,subsectionid,subspecies,subspeciesid,subterclass,subterclassid,subtribe,subtribeid,subvariety,subvarietyid,superclass,superclassid,superdomain,superdomainid,superfamily,superfamilyid,superorder,superorderid,supertribe,supertribeid,taxonConceptID,taxonID,taxonRank,taxonRemarks,taxonomicStatus,tribe,tribeid,type,typeStatus,unaccepted,variety,varietyid,verbatimCoordinateSystem,verbatimCoordinates,verbatimDepth,verbatimElevation,verbatimEventDate,verbatimIdentification,verbatimLabel,verbatimLatitude,verbatimLocality,verbatimLongitude,verbatimSRS,verbatimTaxonRank,vernacularName,verticalDatum,vitality,waterBody,wrims,year,originalScientificName,flags,dropped,absence,Behavior_mapped,Behavior_filled
105,a198615f-05a3-4543-adc0-5a03ff1ba8f0,8e02298b-b897-49b8-9384-526eb2b22c7c,,,,214557,"[141, 34269]",,,,,,,HumanObservation,1980.0,,,,False,,,Elasmobranchii,10193,SharkBase,,,0.0009,100.0,,,,,,,,,1421107200000.0,1421107200000.0,1421107200000.0,2015.0,,-0.33618,73.2971,,,,,,,,,,,,,,,,2015-01-13 00:01:00,,,,,Carcharhinidae,105689,,,,,POINT (73.29715 -0.33618),,,,,Triaenodon,203966,,,,,,,,,,,,,,,,,,,,,,,,,,,Selachii,368408,,,,,,Gnathostomata,1828,,SharkBase,,,,Animalia,2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2019-01-02T15:18:38,,,,,,,,,,186,,present,Carcharhiniformes,10210,,,1,individuals,,,,,,,,,,,,Chondrichthyes,1517375,,Chordata,,,1821,,,,,,,,,,,,,,,Triaenodon obesus,,urn:lsid:marinespecies.org:taxname:214557,,,,13695.0,Triaenodon obesus,214557.0,,34.96,29.3,,,Neoselachii,368407,,,,,,,,,,,,,Vertebrata,,,146419,,,,,,,,,,,,,,,,,Galeomorphi,368410.0,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,Triaenodon obesus,[NO_DEPTH],False,False,,migrating
106,a198615f-05a3-4543-adc0-5a03ff1ba8f0,53ab9e9e-14ce-4865-98b4-6069e72ebe7c,,,,105795,"[141, 34269]",,,,,,,HumanObservation,2102.0,,,,True,,,Elasmobranchii,10193,SharkBase,,,0.0009,100.0,,,,,,,,,1421280000000.0,1421280000000.0,1421280000000.0,2015.0,,1.38973,73.1241,,,,,,,,,,,,,,,,2015-01-15 00:01:00,,,,,Carcharhinidae,105689,,,,,POINT (73.12412 1.38973),,,,,Carcharhinus,105719,,,,,,,,,,,,,,,,,,,,,,,,,,,Selachii,368408,,,,,,Gnathostomata,1828,,SharkBase,,,,Animalia,2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2019-01-02T15:18:38,,,,,,,,,,188,,present,Carcharhiniformes,10210,,,1,individuals,,,,,,,,,,,,Chondrichthyes,1517375,,Chordata,,,1821,,,,,,,,,,,,,,,Carcharhinus melanopterus,,urn:lsid:marinespecies.org:taxname:105795,,,,49227.0,Carcharhinus melanopterus,105795.0,,35.0,29.29,,,Neoselachii,368407,,,,,,,,,,,,,Vertebrata,,,146419,,,,,,,,,,,,,,,,,Galeomorphi,368410.0,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carcharhinus melanopterus,[NO_DEPTH],False,False,,migrating
107,a198615f-05a3-4543-adc0-5a03ff1ba8f0,8f6bf8ec-5ebb-4ef1-aa6c-c567089caa0d,,,,278243,"[68, 31910]",,,,,,,HumanObservation,45.0,,,,True,,,Elasmobranchii,10193,SharkBase,,,0.0009,100.0,,,,,,,,,1433548800000.0,1433548800000.0,1433548800000.0,2015.0,,-18.4365,178.12399,,,,,,,,,,,,,,,,2015-06-06 23:06:00,,,,,Aetobatidae,1517438,,,,,POINT (178.12364 -18.43647),,,,,Aetobatus,205558,,,,,,,,,,,,,,,,,,,,,,,,,,,Batoidea,368409,,,,,,Gnathostomata,1828,,SharkBase,,,,Animalia,2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2019-01-02T15:19:10,,,,,,,,,,552,,present,Myliobatiformes,196069,,,1,individuals,,,,,,,,,,,,Chondrichthyes,1517375,,Chordata,,,1821,,,,,,,,,,,,,,,Aetobatus ocellatus,,urn:lsid:marinespecies.org:taxname:278243,,,,1493.0,Aetobatus ocellatus,278243.0,,34.73,27.19,,,Neoselachii,368407,,,,,,,,,,,,,Vertebrata,,,146419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetobatus ocellatus,[NO_DEPTH],False,False,,migrating
108,a198615f-05a3-4543-adc0-5a03ff1ba8f0,815f8a71-2c90-444e-87d2-ef13ec962524,,,,1382142,"[68, 31910]",,,,,,,HumanObservation,45.0,,,,False,,,Elasmobranchii,10193,SharkBase,,,0.0009,100.0,,,,,,,,,1433548800000.0,1433548800000.0,1433548800000.0,2015.0,,-18.4365,178.12399,,,,,,,,,,,,,,,,2015-06-06 23:06:00,,,,,Dasyatidae,105708,,,,,POINT (178.12364 -18.43647),,,,,Neotrygon,397897,,,,,,,,,,,,,,,,,,,,,,,,,,,Batoidea,368409,,,,,,Gnathostomata,1828,,SharkBase,,,,Animalia,2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2019-01-02T15:19:11,,,,,,,,,,553,,present,Myliobatiformes,196069,,,1,individuals,,,,,,,,,,,,Chondrichthyes,1517375,,Chordata,,,1821,,,,,,,,,,,,,,,Neotrygon australiae,,urn:lsid:marinespecies.org:taxname:1382142,,,,1493.0,Neotrygon australiae,1382142.0,,34.73,27.19,,,Neoselachii,368407,,,,,,,,,,,,,Vertebrata,,,146419,,,,,,,,,,,,,,,,,,,,,,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neotrygon australiae,[NO_DEPTH],False,False,,migrating
109,a198615f-05a3-4543-adc0-5a03ff1ba8f0,f1a7c474-95ef-4429-8bea-c8e541cc4c35,,,,214557,"[68, 31910]",,,,,,,HumanObservation,83.0,,,,False,,,Elasmobranchii,10193,SharkBase,,,0.0009,100.0,,,,,,,,,1433548800000.0,1433548800000.0,1433548800000.0,2015.0,,-18.3562,178.181,,,,,,,,,,,,,,,,2015-06-06 23:06:00,,,,,Carcharhinidae,105689,,,,,POINT (178.18149 -18.35616),,,,,Triaenodon,203966,,,,,,,,,,,,,,,,,,,,,,,,,,,Selachii,368408,,,,,,Gnathostomata,1828,,SharkBase,,,,Animalia,2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2019-01-02T15:19:11,,,,,,,,,,554,,present,Carcharhiniformes,10210,,,1,individuals,,,,,,,,,,,,Chondrichthyes,1517375,,Chordata,,,1821,,,,,,,,,,,,,,,Triaenodon obesus,,urn:lsid:marinespecies.org:taxname:214557,,,,2526.0,Triaenodon obesus,214557.0,,34.74,27.15,,,Neoselachii,368407,,,,,,,,,,,,,Vertebrata,,,146419,,,,,,,,,,,,,,,,,Galeomorphi,368410.0,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,Triaenodon obesus,[NO_DEPTH],False,False,,migrating
110,a198615f-05a3-4543-adc0-5a03ff1ba8f0,b6530c60-cc3d-4c8a-b690-2b7eb77dd36d,,,,214557,"[68, 31910]",,,,,,,HumanObservation,83.0,,,,False,,,Elasmobranchii,10193,SharkBase,,,0.0009,100.0,,,,,,,,,1433548800000.0,1433548800000.0,1433548800000.0,2015.0,,-18.3562,178.181,,,,,,,,,,,,,,,,2015-06-06 23:06:00,,,,,Carcharhinidae,105689,,,,,POINT (178.18149 -18.35616),,,,,Triaenodon,203966,,,,,,,,,,,,,,,,,,,,,,,,,,,Selachii,368408,,,,,,Gnathostomata,1828,,SharkBase,,,,Animalia,2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2019-01-02T15:19:11,,,,,,,,,,555,,present,Carcharhiniformes,10210,,,1,individuals,,,,,,,,,,,,Chondrichthyes,1517375,,Chordata,,,1821,,,,,,,,,,,,,,,Triaenodon obesus,,urn:lsid:marinespecies.org:taxname:214557,,,,2526.0,Triaenodon obesus,214557.0,,34.74,27.15,,,Neoselachii,368407,,,,,,,,,,,,,Vertebrata,,,146419,,,,,,,,,,,,,,,,,Galeomorphi,368410.0,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,Triaenodon obesus,[NO_DEPTH],False,False,,migrating
111,a198615f-05a3-4543-adc0-5a03ff1ba8f0,26b86253-aff9-4004-9fd1-bea820b34142,,,,214557,"[68, 31910]",,,,,,,HumanObservation,83.0,,,,False,,,Elasmobranchii,10193,SharkBase,,,0.0009,100.0,,,,,,,,,1433548800000.0,1433548800000.0,1433548800000.0,2015.0,,-18.3562,178.181,,,,,,,,,,,,,,,,2015-06-06 23:06:00,,,,,Carcharhinidae,105689,,,,,POINT (178.18149 -18.35616),,,,,Triaenodon,203966,,,,,,,,,,,,,,,,,,,,,,,,,,,Selachii,368408,,,,,,Gnathostomata,1828,,SharkBase,,,,Animalia,2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2019-01-02T15:19:11,,,,,,,,,,556,,present,Carcharhiniformes,10210,,,1,individuals,,,,,,,,,,,,Chondrichthyes,1517375,,Chordata,,,1821,,,,,,,,,,,,,,,Triaenodon obesus,,urn:lsid:marinespecies.org:taxname:214557,,,,2526.0,Triaenodon obesus,214557.0,,34.74,27.15,,,Neoselachii,368407,,,,,,,,,,,,,Vertebrata,,,146419,,,,,,,,,,,,,,,,,Galeomorphi,368410.0,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,Triaenodon obesus,[NO_DEPTH],False,False,,migrating
112,a198615f-05a3-4543-adc0-5a03ff1ba8f0,442c8e5d-7ebc-4aac-8ea6-f34c43ba59af,,,,105838,"[218, 219, 40030, 31904]",,,,,,,HumanObservation,12.0,,,,True,,,Elasmobranchii,10193,SharkBase,,,0.0009,100.0,,,,,,,,,1402531200000.0,1402531200000.0,1402531200000.0,2014.0,,-34.1514,22.1216,,,,,,,,,,,,,,,,2014-06-12 23:06:00,,,,,Lamnidae,105702,,,,,POINT (22.12157 -34.15138),,,,,Carcharodon,105742,,,,,,,,,,,,,,,,,,,,,,,,,,,Selachii,368408,,,,,,Gnathostomata,1828,,SharkBase,,,,Animalia,2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2019-01-02T15:19:11,,,,,,,,,,56,,present,Lamniformes,10209,,,1,individuals,,,,,,,,,,,,Chondrichthyes,1517375,,Chordata,,,1821,,,,,,,,,,,,,,,Carcharodon carcharias,,urn:lsid:marinespecies.org:taxname:105838,,,,123.0,Carcharodon carcharias,105838.0,,35.47,18.15,,,Neoselachii,368407,,,,,,,,,,,,,Vertebrata,,,146419,,,,,,,,,,,,,,,,,Galeomorphi,368410.0,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carcharodon carcharias,[NO_DEPTH],False,False,,eating
113,a198615f-05a3-4543-adc0-5a03ff1ba8f0,2e0439b2-3d52-415b-b2c7-bc4faeb3bce9,,,,214557,"[68, 31910]",,,,,,,HumanObservation,83.0,,,,False,,,Elasmobranchii,10193,SharkBase,,,0.0009,100.0,,,,,,,,,1433548800000.0,1433548800000.0,1433548800000.0,2015.0,,-18.3562,178.181,,,,,,,,,,,,,,,,2015-06-06 23:06:00,,,,,Carcharhinidae,105689,,,,,POINT (178.18149 -18.35616),,,,,Triaenodon,203966,,,,,,,,,,,,,,,,,,,,,,,,,,,Selachii,368408,,,,,,Gnathostomata,1828,,SharkBase,,,,Animalia,2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2019-01-02T15:19:11,,,,,,,,,,557,,present,Carcharhiniformes,10210,,,1,individuals,,,,,,,,,,,,Chondrichthyes,1517375,,Chordata,,,1821,,,,,,,,,,,,,,,Triaenodon obesus,,urn:lsid:marinespecies.org:taxname:214557,,,,2526.0,Triaenodon obesus,214557.0,,34.74,27.15,,,Neoselachii,368407,,,,,,,,,,,,,Vertebrata,,,146419,,,,,,,,,,,,,,,,,Galeomorphi,368410.0,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,Triaenodon obesus,[NO_DEPTH],False,False,,migrating
114,a198615f-05a3-4543-adc0-5a03ff1ba8f0,38bbc5c1-7653-4f7c-9236-2099db0b75ea,,,,214557,"[68, 31910]",,,,,,,HumanObservation,83.0,,,,False,,,Elasmobranchii,10193,SharkBase,,,0.0009,100.0,,,,,,,,,1433548800000.0,1433548800000.0,1433548800000.0,2015.0,,-18.3562,178.181,,,,,,,,,,,,,,,,2015-06-06 23:06:00,,,,,Carcharhinidae,105689,,,,,POINT (178.18149 -18.35616),,,,,Triaenodon,203966,,,,,,,,,,,,,,,,,,,,,,,,,,,Selachii,368408,,,,,,Gnathostomata,1828,,SharkBase,,,,Animalia,2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2019-01-02T15:19:11,,,,,,,,,,558,,present,Carcharhiniformes,10210,,,1,individuals,,,,,,,,,,,,Chondrichthyes,1517375,,Chordata,,,1821,,,,,,,,,,,,,,,Triaenodon obesus,,urn:lsid:marinespecies.org:taxname:214557,,,,2526.0,Triaenodon obesus,214557.0,,34.74,27.15,,,Neoselachii,368407,,,,,,,,,,,,,Vertebrata,,,146419,,,,,,,,,,,,,,,,,Galeomorphi,368410.0,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,Triaenodon obesus,[NO_DEPTH],False,False,,migrating
115,a198615f-05a3-4543-adc0-5a03ff1ba8f0,54a57ae0-ab48-4691-b14c-17068d0616cd,,,,214557,"[68, 31910]",,,,,,,HumanObservation,83.0,,,,False,,,Elasmobranchii,10193,SharkBase,,,0.0009,100.0,,,,,,,,,1433548800000.0,1433548800000.0,1433548800000.0,2015.0,,-18.3562,178.181,,,,,,,,,,,,,,,,2015-06-06 23:06:00,,,,,Carcharhinidae,105689,,,,,POINT (178.18149 -18.35616),,,,,Triaenodon,203966,,,,,,,,,,,,,,,,,,,,,,,,,,,Selachii,368408,,,,,,Gnathostomata,1828,,SharkBase,,,,Animalia,2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2019-01-02T15:19:11,,,,,,,,,,559,,present,Carcharhiniformes,10210,,,1,individuals,,,,,,,,,,,,Chondrichthyes,1517375,,Chordata,,,1821,,,,,,,,,,,,,,,Triaenodon obesus,,urn:lsid:marinespecies.org:taxname:214557,,,,2526.0,Triaenodon obesus,214557.0,,34.74,27.15,,,Neoselachii,368407,,,,,,,,,,,,,Vertebrata,,,146419,,,,,,,,,,,,,,,,,Galeomorphi,368410.0,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,Triaenodon obesus,[NO_DEPTH],False,False,,migrating
116,a198615f-05a3-4543-adc0-5a03ff1ba8f0,7c6f61f6-de21-41d0-b1f1-18cb6187e37b,,,,214557,"[68, 31910]",,,,,,,HumanObservation,83.0,,,,False,,,Elasmobranchii,10193,SharkBase,,,0.0009,100.0,,,,,,,,,1433548800000.0,1433548800000.0,1433548800000.0,2015.0,,-18.3562,178.181,,,,,,,,,,,,,,,,2015-06-06 23:06:00,,,,,Carcharhinidae,105689,,,,,POINT (178.18149 -18.35616),,,,,Triaenodon,203966,,,,,,,,,,,,,,,,,,,,,,,,,,,Selachii,368408,,,,,,Gnathostomata,1828,,SharkBase,,,,Animalia,2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2019-01-02T15:19:11,,,,,,,,,,560,,present,Carcharhiniformes,10210,,,1,individuals,,,,,,,,,,,,Chondrichthyes,1517375,,Chordata,,,1821,,,,,,,,,,,,,,,Triaenodon obesus,,urn:lsid:marinespecies.org:taxname:214557,,,,2526.0,Triaenodon obesus,214557.0,,34.74,27.15,,,Neoselachii,368407,,,,,,,,,,,,,Vertebrata,,,146419,,,,,,,,,,,,,,,,,Galeomorphi,368410.0,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,Triaenodon obesus,[NO_DEPTH],False,False,,migrating
117,a198615f-05a3-4543-adc0-5a03ff1ba8f0,4db11991-75c6-4c9e-9aa0-6c653f36848e,,,,214557,"[68, 31910]",,,,,,,HumanObservation,83.0,,,,False,,,Elasmobranchii,10193,SharkBase,,,0.0009,100.0,,,,,,,,,1433548800000.0,1433548800000.0,1433548800000.0,2015.0,,-18.3562,178.181,,,,,,,,,,,,,,,,2015-06-06 23:06:00,,,,,Carcharhinidae,105689,,,,,POINT (178.18149 -18.35616),,,,,Triaenodon,203966,,,,,,,,,,,,,,,,,,,,,,,,,,,Selachii,368408,,,,,,Gnathostomata,1828,,SharkBase,,,,Animalia,2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2019-01-02T15:19:11,,,,,,,,,,561,,present,Carcharhiniformes,10210,,,1,individuals,,,,,,,,,,,,Chondrichthyes,1517375,,Chordata,,,1821,,,,,,,,,,,,,,,Triaenodon obesus,,urn:lsid:marinespecies.org:taxname:214557,,,,2526.0,Triaenodon obesus,214557.0,,34.74,27.15,,,Neoselachii,368407,,,,,,,,,,,,,Vertebrata,,,146419,,,,,,,,,,,,,,,,,Galeomorphi,368410.0,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,Triaenodon obesus,[NO_DEPTH],False,False,,migrating
118,a198615f-05a3-4543-adc0-5a03ff1ba8f0,1bcc4e91-2500-4117-bd9c-1c91c6599c45,,,,214557,"[68, 31910]",,,,,,,HumanObservation,2.0,,,,False,,,Elasmobranchii,10193,SharkBase,,,0.0009,100.0,,,,,,,,,1433548800000.0,1433548800000.0,1433548800000.0,2015.0,,-18.3683,178.186,,,,,,,,,,,,,,,,2015-06-06 23:06:00,,,,,Carcharhinidae,105689,,,,,POINT (178.18613 -18.36834),,,,,Triaenodon,203966,,,,,,,,,,,,,,,,,,,,,,,,,,,Selachii,368408,,,,,,Gnathostomata,1828,,SharkBase,,,,Animalia,2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2019-01-02T15:19:12,,,,,,,,,,563,,present,Carcharhiniformes,10210,,,1,individuals,,,,,,,,,,,,Chondrichthyes,1517375,,Chordata,,,1821,,,,,,,,,,,,,,,Triaenodon obesus,,urn:lsid:marinespecies.org:taxname:214557,,,,2470.0,Triaenodon obesus,214557.0,,34.74,27.15,,,Neoselachii,368407,,,,,,,,,,,,,Vertebrata,,,146419,,,,,,,,,,,,,,,,,Galeomorphi,368410.0,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,Triaenodon obesus,[NO_DEPTH],False,False,,migrating
119,a198615f-05a3-4543-adc0-5a03ff1ba8f0,18a993cd-32a3-466e-8a0f-964edae25481,,,,214557,"[68, 31910]",,,,,,,HumanObservation,2.0,,,,False,,,Elasmobranchii,10193,SharkBase,,,0.0009,100.0,,,,,,,,,1433548800000.0,1433548800000.0,1433548800000.0,2015.0,,-18.3683,178.186,,,,,,,,,,,,,,,,2015-06-06 23:06:00,,,,,Carcharhinidae,105689,,,,,POINT (178.18613 -18.36834),,,,,Triaenodon,203966,,,,,,,,,,,,,,,,,,,,,,,,,,,Selachii,368408,,,,,,Gnathostomata,1828,,SharkBase,,,,Animalia,2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2019-01-02T15:19:12,,,,,,,,,,564,,present,Carcharhiniformes,10210,,,1,individuals,,,,,,,,,,,,Chondrichthyes,1517375,,Chordata,,,1821,,,,,,,,,,,,,,,Triaenodon obesus,,urn:lsid:marinespecies.org:taxname:214557,,,,2470.0,Triaenodon obesus,214557.0,,34.74,27.15,,,Neoselachii,368407,,,,,,,,,,,,,Vertebrata,,,146419,,,,,,,,,,,,,,,,,Galeomorphi,368410.0,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,Triaenodon obesus,[NO_DEPTH],False,False,,migrating
120,a198615f-05a3-4543-adc0-5a03ff1ba8f0,6f3f7e4b-aab5-4f3b-a1a4-2cadc69a1d6e,,,,105796,"[8, 9, 20578, 40044, 31904]",,,,,,,HumanObservation,2.0,,,,True,,,Elasmobranchii,10193,SharkBase,,,0.0009,100.0,Australia,,,,,,,,1369353600000.0,1369353600000.0,1369353600000.0,2013.0,,-26.15,113.193,,,,,,,,,,,,,,,,2013-05-24 23:05:00,,,,,Carcharhinidae,105689,,,,,POINT (113.19324 -26.15004),,,,,Carcharhinus,105719,,,,,,,,,,,,,,,,,,,,,,,,,,,Selachii,368408,,,,,,Gnathostomata,1828,,SharkBase,,,,Animalia,2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2019-01-02T15:19:12,,,,,,,,,,565,,present,Carcharhiniformes,10210,,,1,individuals,,,,,,,,,,,,Chondrichthyes,1517375,,Chordata,,,1821,,,,,,,,,,,,,,,Carcharhinus obscurus,,urn:lsid:marinespecies.org:taxname:105796,,,,1109.0,Carcharhinus obscurus,105796.0,,35.13,23.1,,Western Australia,Neoselachii,368407,,,,,,,,,,,,,Vertebrata,,,146419,,,,,,,,,,,,,,,,,Galeomorphi,368410.0,,,,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carcharhinus obscurus,[NO_DEPTH],False,False,,eating
121,a198615f-05a3-4543-adc0-5a03ff1ba8f0,e393e71c-dc96-4ab1-be33-1a6837cad9dc,,,,105790,"[266, 268, 40010, 31908]",,,,,,,HumanObservation,887.0,,,,False,,,Elasmobranchii,10193,SharkBase,,,0.0009,100.0,,,,,,,,,1404086400000.0,1404086400000.0,1404086400000.0,2014.0,,21.3545,-158.198,,,,,,,,,,,,,,,,2014-06-30 23:06:00,,,,,Carcharhinidae,105689,,,,,POINT (-158.19781 21.35452),,,,,Carcharhinus,105719,,,,,,,,,,,,,,,,,,,,,,,,,,,Selachii,368408,,,,,,Gnathostomata,1828,,SharkBase,,,,Animalia,2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2019-01-02T15:19:12,,,,,,,,,,566,,present,Carcharhiniformes,10210,,,1,individuals,,,,,,,,,,,,Chondrichthyes,1517375,,Chordata,,,1821,,,,,,,,,,,,,,,Carcharhinus galapagensis,,urn:lsid:marinespecies.org:taxname:105790,,,,5542.0,Carcharhinus galapagensis,105790.0,,35.04,25.6,,,Neoselachii,368407,,,,,,,,,,,,,Vertebrata,,,146419,,,,,,,,,,,,,,,,,Galeomorphi,368410.0,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carcharhinus galapagensis,[NO_DEPTH],False,False,,migrating
122,a198615f-05a3-4543-adc0-5a03ff1ba8f0,9c876af9-2ca2-47e0-a079-8123dc4f21cd,,,,105792,"[124, 40012, 34287]",,,,,,,HumanObservation,101.0,,,,True,,,Elasmobranchii,10193,SharkBase,,,0.0009,100.0,,,,,,,,,1226707200000.0,1226707200000.0,1226707200000.0,2008.0,,18.4461,-77.127,,,,,,,,,,,,,,,,2008-11-15 00:11:00,,,,,Carcharhinidae,105689,,,,,POINT (-77.12695 18.44607),,,,,Carcharhinus,105719,,,,,,,,,,,,,,,,,,,,,,,,,,,Selachii,368408,,,,,,Gnathostomata,1828,,SharkBase,,,,Animalia,2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,08/AUG/22,,,,,,,,,,567,,present,Carcharhiniformes,10210,,,1,individuals,,,,,,,,,,,,Chondrichthyes,1517375,,Chordata,,,1821,,,,,,,,,,,,,,,Carcharhinus leucas,,urn:lsid:marinespecies.org:taxname:105792,,,,3145.0,Carcharhinus leucas,105792.0,,35.64,28.31,,,Neoselachii,368407,,,,,,,,,,,,,Vertebrata,,,146419,,,,,,,,,,,,,,,,,Galeomorphi,368410.0,,,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carcharhinus leucas,[NO_DEPTH],False,False,,migrating
